player_id,full_name,first_name,last_name,position,team,number,age,height,weight,college,years_exp,birth_date,birth_city,birth_state,birth_country,high_school,status,active,injury_status,injury_body_part,injury_notes,injury_start_date,practice_participation,depth_chart_position,depth_chart_order,search_rank,fantasy_positions,metadata,created_at,updated_at
5772,Aaron Lacombe,Aaron,Lacombe,WR,,0.0,26.0,75,205,California Lutheran,4.0,1995-04-06,,,,Crespi Carmelite,Inactive,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853160997027840'},2025-11-05 00:47:44,2025-11-05 00:47:44
2019,Aaron Murray,Aaron,Murray,QB,,7.0,29.0,"6'1""",210,Georgia,6.0,1990-11-10,,,,Plant (FL),Inactive,0,,,,,,,,9999999.0,['QB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4384,Aaron Peck,Aaron,Peck,TE,,86.0,27.0,75,225,Fresno State,5.0,1994-10-09,,,,John W. North (CA),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116852958806409216'},2025-11-05 00:47:44,2025-11-05 00:47:44
2698,Abou Toure,Abou,Toure,RB,,38.0,27.0,"6'2""",231,Tennessee-Martin,1.0,1991-02-24,,,,,Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
8190,Abram Smith,Abram,Smith,RB,,41.0,24.0,71,221,Baylor,1.0,1998-09-14,,,,Abilene (TX),Active,1,,,,,,,,9999999.0,['RB'],"{'channel_id': '1116853472432488448', 'source_id': '8af4097f-cb81-4ef4-a5be-cc72796df1b0', 'years_exp_shift': '-1'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6187,Aca'Cedric Ware,Aca'Cedric,Ware,RB,,33.0,24.0,72,205,Southern California,3.0,1997-06-29,,,,Cedar Hill (TX),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853213786537984'},2025-11-05 00:47:44,2025-11-05 00:47:44
1450,Ace Sanders,Ace,Sanders,WR,,18.0,26.0,"5'7""",173,South Carolina,3.0,1991-11-11,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
6491,Adam Choice,Adam,Choice,RB,,38.0,26.0,69,220,Clemson,3.0,1995-11-30,,,,Thomas County Central (GA),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853259022106624'},2025-11-05 00:47:44,2025-11-05 00:47:44
3033,Adam Drake,Adam,Drake,WR,,0.0,,,,,,,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3712,Adam Fuehne,Adam,Fuehne,TE,,86.0,25.0,"6'7""",254,Southern Illinois,0.0,1993-03-23,,,,,Inactive,0,,,,,,TE,6.0,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2822,Adam Humphries,Adam,Humphries,WR,,27.0,30.0,74,195,Clemson,8.0,1993-06-24,,,,Dorman (SC),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1116852823087120384', 'injury_override_regular_2020_5': 'COV'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4085,Adam Shaheen,Adam,Shaheen,TE,,80.0,28.0,79,248,Ashland,6.0,1994-10-24,,,,Big Walnut (OH),Inactive,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116852923742027776'},2025-11-05 00:47:44,2025-11-05 00:47:44
4768,Adam Zaruba,Adam,Zaruba,TE,,80.0,30.0,77,265,Simon Fraser,5.0,1991-03-03,,,,Carson Graham (CAN),Inactive,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853018877231104'},2025-11-05 00:47:44,2025-11-05 00:47:44
5129,Adonis Jennings,Adonis,Jennings,WR,,13.0,26.0,75,205,Temple,4.0,1995-12-31,,,,Timber Creek,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853058794422272'},2025-11-05 00:47:44,2025-11-05 00:47:44
2929,Adrian Coxson,Adrian,Coxson,WR,,0.0,33.0,73,215,Stony Brook,10.0,1991-08-14,,,,Baltimore City College HS,Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1202954213202591746', 'rookie_year': '2015'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7093,Adrian Killins,Adrian,Killins,RB,DEN,17.0,24.0,68,164,UCF,2.0,1998-01-02,,,,Mainland (FL),Inactive,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853332606976000'},2025-11-05 00:47:44,2025-11-05 00:47:44
184,Adrian Peterson,Adrian,Peterson,RB,,21.0,37.0,73,217,Oklahoma,15.0,1985-03-21,,,,Palestine (TX),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116852763632861184'},2025-11-05 00:47:44,2025-11-05 00:47:44
1165,Adrien Robinson,Adrien,Robinson,TE,,85.0,29.0,"6'4""",264,Cincinnati,4.0,1988-09-23,,,,,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
12361,Aeneas Dennis,Aeneas,Dennis,QB,,,,73,200,Benedict,1.0,,,,,South Cobb (GA),Active,1,,,,,,,,9999999.0,['QB'],"{'channel_id': '1113708819273248768', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
78,Ahmad Bradshaw,Ahmad,Bradshaw,RB,,44.0,34.0,"5'10""",214,Marshall,13.0,1986-03-19,,,,Graham (VA),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4929,Ahmad Fulwood,Ahmad,Fulwood,WR,,0.0,,76,208,Florida,5.0,,,,,Bishop Kenny,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853041992040448'},2025-11-05 00:47:44,2025-11-05 00:47:44
7228,Ahmad Wagner,Ahmad,Wagner,WR,,2.0,25.0,77,234,Kentucky,2.0,1996-12-21,,,,Wayne (OH),Inactive,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853352706080768'},2025-11-05 00:47:44,2025-11-05 00:47:44
2731,Akeem Hunt,Akeem,Hunt,RB,,35.0,27.0,"5'10""",185,Purdue,5.0,1993-02-22,,,,Newton (GA),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4707,Akeem Judd,Akeem,Judd,RB,,36.0,29.0,70,225,Mississippi,5.0,1992-12-11,,,,Southern (NC),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
5195,Akrum Wadley,Akrum,Wadley,RB,,38.0,26.0,71,195,Iowa,4.0,1995-03-13,,,,Weequahic,Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853068843974656'},2025-11-05 00:47:44,2025-11-05 00:47:44
4937,Al Riles,Al,Riles,WR,IND,3.0,24.0,"5'10""",212,LA-Lafayette,1.0,1993-09-17,,,,,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853043577487360'},2025-11-05 00:47:44,2025-11-05 00:47:44
1424,Alan Bonner,Alan,Bonner,WR,,16.0,26.0,"5'10""",193,Jacksonville State - AL,3.0,1990-11-05,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
919,Aldrick Robinson,Aldrick,Robinson,WR,,8.0,33.0,70,187,Southern Methodist,11.0,1988-09-24,,,,Waxahachie (TX),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
5385,Alec Bloom,Alec,Bloom,TE,,87.0,25.0,78,253,Connecticut,4.0,1996-04-03,,,,Ligonier Valley Senior,Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853093779111936'},2025-11-05 00:47:44,2025-11-05 00:47:44
4307,Alek Torgersen,Alek,Torgersen,QB,,9.0,26.0,"6'2""",229,Pennsylvania,4.0,1995-01-13,,,,Edison (CA),Active,0,,,,,,,,9999999.0,['QB'],{'override_active': 'false'},2025-11-05 00:47:44,2025-11-05 00:47:44
7235,Aleva Hifo,Aleva,Hifo,WR,,84.0,24.0,70,187,Brigham Young,2.0,1997-12-23,,,,Heritage (CA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853353318449152'},2025-11-05 00:47:44,2025-11-05 00:47:44
6031,Alex Barnes,Alex,Barnes,RB,,39.0,25.0,72,226,Kansas State,3.0,1996-10-27,,,,Pittsburg,Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853191485423616'},2025-11-05 00:47:44,2025-11-05 00:47:44
2225,Alex Bayer,Alex,Bayer,TE,,82.0,27.0,"6'4""",258,Bowling Green,2.0,1990-11-08,,,,,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3935,Alex Chisum,Alex,Chisum,WR,,3.0,,"6'3""",194,Cincinnati,0.0,,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3327,Alex Collins,Alex,Collins,RB,,41.0,27.0,70,210,Arkansas,6.0,1994-08-26,,,,South Plantation (FL),Active,0,,,,,,,,9999999.0,['RB'],"{'channel_id': '1116852850354290688', 'override_active': 'false'}",2025-11-05 00:47:44,2025-11-05 00:47:44
3824,Alex Ellis,Alex,Ellis,TE,,36.0,29.0,76,240,Tennessee,6.0,1993-02-10,,,,Delmar (DE),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116852909594640384'},2025-11-05 00:47:44,2025-11-05 00:47:44
4733,Alex Gray,Alex,Gray,TE,,89.0,30.0,76,231,No College,5.0,1991-05-01,,,,,Inactive,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853014334799872'},2025-11-05 00:47:44,2025-11-05 00:47:44
12340,Alex Larson,Alex,Larson,TE,,,,79,240,St. John’s,1.0,,,,,East Ridge (MN),Active,1,,,,,,,,9999999.0,['TE'],"{'channel_id': '1113708725794795520', 'rookie_year': '', 'years_exp_shift': '1'}",2025-11-05 00:47:44,2025-11-05 00:47:44
661,Alex Smith,Alex,Smith,TE,,83.0,38.0,"6'4""",250,Stanford,15.0,1982-05-22,,,,Mullen (CO),Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
6381,Alexander Hollins,Alexander,Hollins,WR,,0.0,25.0,73,166,Eastern Illinois,3.0,1996-11-24,,,,Yazoo County (MS),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853241842237440'},2025-11-05 00:47:44,2025-11-05 00:47:44
1944,Alfred Blue,Alfred,Blue,RB,,23.0,30.0,74,225,Louisiana State,8.0,1991-04-27,,,,Hahnville (LA),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
1170,Alfred Morris,Alfred,Morris,RB,,41.0,33.0,70,224,Florida Atlantic,10.0,1988-12-12,,,,Pine Forest (FL),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116852706330279936'},2025-11-05 00:47:44,2025-11-05 00:47:44
1984,Allen Hurns,Allen,Hurns,WR,MIA,8.0,30.0,75,195,Miami (FL),8.0,1991-11-12,,,,Carol City (FL),Active,1,Questionable,Wrist,Surgery,,,,,9999999.0,['WR'],{'channel_id': '1116852771815948288'},2025-11-05 00:47:44,2025-11-05 00:47:44
942,Allen Reisner,Allen,Reisner,TE,,85.0,29.0,"6'2""",255,Iowa,3.0,1988-09-29,,,,,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
5802,Allenzae Staggers,Allenzae,Staggers,WR,,0.0,,73,190,Southern Miss,0.0,,,,,Wilkinson County,Active,0,,,,,,,,9999999.0,['WR'],"{'override_active': 'false', 'rookie_year': ''}",2025-11-05 00:47:44,2025-11-05 00:47:44
2766,Alonzo Harris,Alonzo,Harris,RB,,46.0,27.0,"6'1""",237,Louisiana-Lafayette,5.0,1992-11-09,,,,Gadsden City High,Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4494,Alonzo Moore,Alonzo,Moore,WR,,0.0,29.0,74,195,Nebraska,5.0,1992-11-10,,,,Winnfield (LA),Inactive,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116852976175022080'},2025-11-05 00:47:44,2025-11-05 00:47:44
3420,Alonzo Russell,Alonzo,Russell,WR,,0.0,29.0,75,205,Toledo,6.0,1992-09-29,,,,H.D. Woodson (DC),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3811,Alstevis Squirewell,Alstevis,Squirewell,RB,,40.0,32.0,73,270,Newberry,9.0,1992-09-17,,,,Great Falls,Active,1,,,,,,,,9999999.0,['RB'],{'rookie_year': '2016'},2025-11-05 00:47:44,2025-11-05 00:47:44
7540,Amari Rodgers,Amari,Rodgers,WR,,3.0,24.0,69,212,Clemson,2.0,1999-09-23,,,,Knoxville Catholic (TN),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1116853403851423744', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4626,Amba Etta-Tawo,Amba,Etta-Tawo,WR,,6.0,28.0,73,208,Syracuse,5.0,1993-11-10,,,,McEachern (GA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116852996890689536'},2025-11-05 00:47:44,2025-11-05 00:47:44
3606,Amir Carlisle,Amir,Carlisle,WR,,0.0,32.0,70,195,Notre Dame,9.0,1992-09-24,,,,King's Academy,Active,1,,,,,,,,9999999.0,['WR'],{'rookie_year': '2016'},2025-11-05 00:47:44,2025-11-05 00:47:44
4928,Anas Hasic,Anas,Hasic,WR,,0.0,,71,215,West Florida,0.0,,,,,,Active,0,,,,,,,,9999999.0,['WR'],"{'channel_id': '1202954216507703296', 'override_active': 'false', 'rookie_year': ''}",2025-11-05 00:47:44,2025-11-05 00:47:44
148,Andre Caldwell,Andre,Caldwell,WR,,17.0,35.0,"6'0""",200,Florida,12.0,1985-04-15,,,,Thomas Jefferson (FL),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2601,Andre Davis,Andre,Davis,WR,,14.0,25.0,"6'0""",204,South Florida,1.0,1993-09-01,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2520,Andre Debose,Andre,Debose,WR,,9.0,28.0,"6'0""",190,Florida,2.0,1990-09-12,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
1575,Andre Ellington,Andre,Ellington,RB,,32.0,31.0,"5'9""",199,Clemson,7.0,1989-02-03,,,,Berkeley (SC),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
940,Andre Holmes,Andre,Holmes,WR,,19.0,33.0,76,210,Hillsdale,11.0,1988-06-16,,,,James B. Conant (IL),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
92,Andre Johnson,Andre,Johnson,WR,,81.0,39.0,"6'3""",229,Miami,17.0,1981-07-11,,,,Miami Senior (FL),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
5249,Andre Levrone,Andre,Levrone,WR,,16.0,26.0,74,222,Virginia,4.0,1995-03-09,,,,Our Lady of Good Counsel (MD),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853077408743424'},2025-11-05 00:47:44,2025-11-05 00:47:44
6617,Andre Lindsey,Andre,Lindsey,WR,,0.0,,75,190,Sacramento State,3.0,,,,,Stagg,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853280668909568'},2025-11-05 00:47:44,2025-11-05 00:47:44
627,Andre Roberts,Andre,Roberts,WR,,18.0,35.0,71,195,The Citadel,13.0,1988-01-09,,,,Spring Valley (SC),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853225266348032'},2025-11-05 00:47:44,2025-11-05 00:47:44
2088,Andre Williams,Andre,Williams,RB,,44.0,28.0,"6'0""",220,Boston College,6.0,1992-08-28,,,,Parkland (PA),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2683,Andrew Franks,Andrew,Franks,K,,3.0,27.0,"6'1""",205,Rensselaer Polytech,5.0,1993-01-11,,,,Carmel High School (CA),Inactive,0,,,,,,,,9999999.0,['K'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2286,Andrew Furney,Andrew,Furney,K,,8.0,26.0,"5'10""",215,Washington State,1.0,1991-06-23,,,,,Inactive,0,,,,,,,,9999999.0,['K'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2756,Andrew Gleichert,Andrew,Gleichert,TE,,0.0,33.0,77,264,Michigan State,10.0,1992-01-13,,,,Huron High School,Active,1,,,,,,,,9999999.0,['TE'],"{'channel_id': '1202954210434351104', 'rookie_year': '2015'}",2025-11-05 00:47:44,2025-11-05 00:47:44
831,Andrew Hawkins,Andrew,Hawkins,WR,,16.0,34.0,"5'7""",180,Toledo,9.0,1986-03-10,,,,Bishop McCort (PA),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
6702,Andrew Jacas,Andrew,Jacas,K,,0.0,,,,,0.0,,,,,,Inactive,0,,,,,,,,9999999.0,['K'],{'override_active': 'false'},2025-11-05 00:47:44,2025-11-05 00:47:44
1111,Andrew Luck,Andrew,Luck,QB,,0.0,32.0,76,240,Stanford,10.0,1989-09-12,,,,Stratford (TX),Injured Reserve,0,,,,,,,,9999999.0,['QB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
8775,Andrew Mevis,Andrew,Mevis,K,,0.0,24.0,71,205,Iowa State,1.0,1998-10-12,,,,Warsaw Community (IN),Active,1,,,,,,,,9999999.0,['K'],"{'channel_id': '1116853528288034816', 'years_exp_shift': '1'}",2025-11-05 00:47:44,2025-11-05 00:47:44
3948,Andrew Opoku,Andrew,Opoku,WR,,0.0,27.0,"6'4""",225,Delaware,0.0,1990-11-11,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2125,Andrew Peacock,Andrew,Peacock,WR,,1.0,26.0,"5'9""",195,Appalachian State,1.0,1991-01-14,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4832,Andrew Price,Andrew,Price,TE,,47.0,28.0,78,255,Nevada-Las Vegas,5.0,1993-09-08,,,,Blaine,Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853028989698048'},2025-11-05 00:47:44,2025-11-05 00:47:44
601,Andrew Quarless,Andrew,Quarless,TE,,49.0,31.0,"6'4""",252,Penn State,10.0,1988-10-06,,,,Uniondale (NY),Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2804,Andrew Turzilli,Andrew,Turzilli,WR,,2.0,28.0,"6'4""",190,Rutgers,5.0,1991-10-13,,,,Butler,Injured Reserve,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
5156,Andrew Vollert,Andrew,Vollert,TE,,0.0,26.0,77,245,Weber State,4.0,1995-03-15,,,,St. Ignatius (CA),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853063156498432'},2025-11-05 00:47:44,2025-11-05 00:47:44
6703,Andrew Wellock,Andrew,Wellock,K,,0.0,,,,,0.0,,,,,,Inactive,0,,,,,,,,9999999.0,['K'],{'override_active': 'false'},2025-11-05 00:47:44,2025-11-05 00:47:44
173,Andy Tanner,Andy,Tanner,WR,,14.0,29.0,"6'0""",183,Midwestern State - TX,2.0,1988-05-16,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
655,Anquan Boldin,Anquan,Boldin,WR,,81.0,39.0,"6'1""",220,Florida State,17.0,1980-10-03,,,,Pahokee (FL),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2561,Anthony Boone,Anthony,Boone,QB,,3.0,33.0,72,225,Duke,0.0,1991-10-29,,,,Weddington,Active,1,,,,,,,,9999999.0,['QB'],"{'channel_id': '1202954208689520640', 'rookie_year': ''}",2025-11-05 00:47:44,2025-11-05 00:47:44
3148,Anthony Dable,Anthony,Dable,WR,,16.0,33.0,76,221,No College,6.0,1988-09-25,,,,,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116852832763379712'},2025-11-05 00:47:44,2025-11-05 00:47:44
1948,Anthony Denham,Anthony,Denham,TE,,49.0,30.0,76,222,Utah,8.0,1991-07-21,,,,Woodrow Wilson (CA),Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
727,Anthony Dixon,Anthony,Dixon,RB,,26.0,32.0,"6'1""",233,Mississippi State,10.0,1987-09-24,,,,Terry (MS),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2971,Anthony Ezeakunne,Anthony,Ezeakunne,TE,,89.0,,"6'4""",240,Chapman,0.0,,,,,,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
51,Anthony Fasano,Anthony,Fasano,TE,,80.0,36.0,"6'4""",258,Notre Dame,14.0,1984-04-20,,,,Verona (NJ),Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4435,Anthony Firkser,Anthony,Firkser,TE,,85.0,30.0,74,241,Harvard,8.0,1995-02-19,,,,Manalapan (NJ),Active,1,,,,,,,,9999999.0,['TE'],"{'channel_id': '1116852966507151360', 'rookie_year': '2017'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6898,Anthony Gordon,Anthony,Gordon,QB,,10.0,25.0,75,201,Washington State,2.0,1996-08-28,,,,Terra Nova (CA),Active,1,,,,,,,,9999999.0,['QB'],{'channel_id': '1116853313464172544'},2025-11-05 00:47:44,2025-11-05 00:47:44
12350,Anthony Grant,Anthony,Grant,RB,,,25.0,71,205,Nebraska,1.0,1999-02-27,,,,Buford (GA),Active,1,,,,,,,,9999999.0,['RB'],"{'channel_id': '1113708731373219840', 'rookie_year': '', 'years_exp_shift': '1'}",2025-11-05 00:47:44,2025-11-05 00:47:44
5929,Anthony Johnson,Anthony,Johnson,WR,,83.0,26.0,74,210,Buffalo,3.0,1995-01-29,,,,South Pointe (SC),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853177761660928'},2025-11-05 00:47:44,2025-11-05 00:47:44
7424,Anthony Jones,Anthony,Jones,RB,,36.0,24.0,71,215,Florida International,2.0,1997-02-07,,,,Miami Central (FL),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853386700914688'},2025-11-05 00:47:44,2025-11-05 00:47:44
3593,Anthony Kelly,Anthony,Kelly,WR,,0.0,31.0,75,210,Kutztown,9.0,1993-04-14,,,,Pottsville Area (PA),Active,1,,,,,,,,9999999.0,['WR'],{'rookie_year': '2016'},2025-11-05 00:47:44,2025-11-05 00:47:44
12786,Anthony Landphere,Anthony,Landphere,TE,,49.0,,77,248,Memphis,0.0,,,,,Saint Francis,Active,1,,,,,,,,9999999.0,['TE'],"{'channel_id': '1222077724806361088', 'rookie_year': '0'}",2025-11-05 00:47:44,2025-11-05 00:47:44
5612,Anthony Mahoungou,Anthony,Mahoungou,WR,,6.0,27.0,75,210,Purdue,4.0,1994-02-12,,,,,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853131997609984'},2025-11-05 00:47:44,2025-11-05 00:47:44
5358,Anthony Manzo-Lewis,Anthony,Manzo-Lewis,TE,,40.0,26.0,72,257,"Albany, N.Y.",4.0,1995-10-11,,,,St. Joseph's Regional,Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853090360754176'},2025-11-05 00:47:44,2025-11-05 00:47:44
640,Anthony McCoy,Anthony,McCoy,TE,,85.0,32.0,"6'5""",259,Southern California,10.0,1987-12-28,,,,Bullard (CA),Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4585,Anthony Nash,Anthony,Nash,WR,,3.0,28.0,77,200,Duke,5.0,1993-09-20,,,,Bayard Rustin,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116852991165464576'},2025-11-05 00:47:44,2025-11-05 00:47:44
